2017	The Follower	Carlos Alonso	3.6	Una película aburrida	https.//palomitas.com/películas/carlos_alonso/the_follower_2017
2022	9 Bullets	Fermín Álvarez	3.2	Una película aburrida	https.//forummovies.org/reviews/fermín_álvarez/9_bullets_2022
2016		Paula Lago	5.3	Una buena película para ver con tu pareja	https.//cinemanía.com/paula/paula_lago/_2016
2015	Book Club	Fermín Álvarez	5.2	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/book_club_2015
1964	A Shot in the Dark	Oscar Gutiérrez	6.5	Película entretenida para pasar el rato	https.//palomitas.com/películas/oscar_gutiérrez/a_shot_in_the_dark_1964
2009	Bob the Builder: The Legend of the Golden Hammer	Phill Freeman	5.8	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/bob_the_builder:_the_legend_of_the_golden_hammer_2009
2018	Backstabbing for Beginners	Paula Lago	5.4	Una buena película para ver con tu pareja	https.//cinemanía.com/paula/paula_lago/backstabbing_for_beginners_2018
1973	Detroit 9000	Fermín Álvarez	5.4	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/detroit_9000_1973
2018	King Lear	Paula Lago	6.6	Película entretenida para pasar el rato	https.//cinemanía.com/paula/paula_lago/king_lear_2018
1985	Defense of the Realm	Oscar Gutiérrez	5.6	Una buena película de acción y suspense	https.//palomitas.com/películas/oscar_gutiérrez/defense_of_the_realm_1985
1959	Flame Over India	Fermín Álvarez	6.2	Película entretenida para pasar el rato	https.//forummovies.org/reviews/fermín_álvarez/flame_over_india_1959
2019	Always Miss You	Phill Freeman	3.1	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/always_miss_you_2019
1986	Dogs in Space	Paula Lago	5.5	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/dogs_in_space_1986
2011	Jesse Stone: Innocents Lost	Phill Freeman	6.1	Gran película, muy recomendable	https.//forummovies.org/reviews/phill_freeman/jesse_stone:_innocents_lost_2011
2020	Death Drop Gorgeous	Paul Pendergast	3.2	Una película aburrida	https.//forummovies.org/reviews/paul_pendergast/death_drop_gorgeous_2020
1989	Kiki's Delivery Service	Phill Freeman	6.9	Película entretenida para pasar el rato	https.//forummovies.org/reviews/phill_freeman/kiki's_delivery_service_1989
1957	The Invisible Man vs. The Human Fly	Oscar Gutiérrez	4.6	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/the_invisible_man_vs._the_human_fly_1957
2017	Accident	Carlos Alonso	2.4	Una película aburrida	https.//palomitas.com/películas/carlos_alonso/accident_2017
2021	The Pilot. A Battle for Survival	Phill Freeman	5.2	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/the_pilot._a_battle_for_survival_2021
1975	Breakout	Claire Johnson	5.9	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/claire_johnson/breakout_1975
2016	We Need to Talk	Paula Lago	4.9	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/we_need_to_talk_2016
2018	Made in Italy	Paula Lago	5.0	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/made_in_italy_2018
2018	King Lear	Paula Lago	5.3	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/king_lear_2018
2020	Us Kids	Paul Pendergast	5.6	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/us_kids_2020
2008	Man on Wire	Fermín Álvarez	6.8	Película entretenida para pasar el rato	https.//forummovies.org/reviews/fermín_álvarez/man_on_wire_2008
2017	Vikram Vedha	Carlos Alonso	7.3	Película entretenida para pasar el rato	https.//palomitas.com/películas/carlos_alonso/vikram_vedha_2017
2013	Oculus	Oscar Gutiérrez	5.6	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/oculus_2013
2007	A Gentle Breeze in the Village	Luisa Molina	6.3	Película entretenida para pasar el rato	https.//foro_pelis.es/luisam/luisa_molina/a_gentle_breeze_in_the_village_2007
2020	Mystery 101 An Education in Murder	Paul Pendergast	6.3	Película entretenida para pasar el rato	https.//forummovies.org/reviews/paul_pendergast/mystery_101_an_education_in_murder_2020
2011	Monsieur Papa	Phill Freeman	4.6	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/monsieur_papa_2011
2020	Chained	Paul Pendergast	6.4	Película entretenida para pasar el rato	https.//forummovies.org/reviews/paul_pendergast/chained_2020
2018	In Like Flynn	Paula Lago	4.3	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/in_like_flynn_2018
1956	Crazed Fruit	Paula Lago	4.9	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/crazed_fruit_1956
2019	4x4	Phill Freeman	4.9	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/4x4_2019
2016	Felicia Impastato	Paula Lago	5.4	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/felicia_impastato_2016
1931	David Golder	Fermín Álvarez	6.2	Gran película, muy recomendable	https.//forummovies.org/reviews/fermín_álvarez/david_golder_1931
1994	Street Fighter	Fermín Álvarez	3.2	Una película aburrida	https.//forummovies.org/reviews/fermín_álvarez/street_fighter_1994
2022	Scream	Fermín Álvarez	5.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/scream_2022
2020	Christmas Staycation	Paul Pendergast	3.8	Una película aburrida	https.//forummovies.org/reviews/paul_pendergast/christmas_staycation_2020
2018	22 July	Paula Lago	6.0	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/22_july_2018
2006	Pulse	Oscar Gutiérrez	4.6	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/pulse_2006
2016	In-Lawfully Yours	Paula Lago	5.2	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/in-lawfully_yours_2016
2008	Naoko	Fermín Álvarez	5.3	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/fermín_álvarez/naoko_2008
2019	Ghoul Catchers	Phill Freeman	4.3	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/ghoul_catchers_2019
2019	The House	Phill Freeman	6.0	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/the_house_2019
1962	A Kind of Loving	Luisa Molina	6.6	Una buena película para ver con tu pareja	https.//foro_pelis.es/luisam/luisa_molina/a_kind_of_loving_1962
2012	Great Expectations	Luisa Molina	7.0	Una buena película para ver con tu pareja	https.//foro_pelis.es/luisam/luisa_molina/great_expectations_2012
1965	Blood for a Silver Dollar	Carlos Alonso	5.6	Una buena película para ver con tu pareja	https.//palomitas.com/películas/carlos_alonso/blood_for_a_silver_dollar_1965
2020	Bigfoot: Path of the Beast	Paul Pendergast	1.9	Una película aburrida	https.//forummovies.org/reviews/paul_pendergast/bigfoot:_path_of_the_beast_2020
2000	Another Heaven	Paul Pendergast	5.1	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/another_heaven_2000
1992	Crossing the Bridge	Oscar Gutiérrez	5.5	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/crossing_the_bridge_1992
1943	Heaven Can Wait	Oscar Gutiérrez	6.1	Una buena película para ver con tu pareja	https.//palomitas.com/películas/oscar_gutiérrez/heaven_can_wait_1943
2011	Thor	Phill Freeman	6.2	Gran película, muy recomendable	https.//forummovies.org/reviews/phill_freeman/thor_2011
1958	The Case Against Brooklyn	Paula Lago	5.7	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/the_case_against_brooklyn_1958
2021	The Super Bob Einstein Movie	Phill Freeman	6.5	Gran película, muy recomendable	https.//forummovies.org/reviews/phill_freeman/the_super_bob_einstein_movie_2021
1972	The Italian Connection	Luisa Molina	6.3	Película entretenida para pasar el rato	https.//foro_pelis.es/luisam/luisa_molina/the_italian_connection_1972
2021	Psychedelic	Phill Freeman	5.1	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/psychedelic_2021
2020	Archenemy	Paul Pendergast	4.2	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/archenemy_2020
2014	When the Game Stands Tall	Paula Lago	5.8	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/when_the_game_stands_tall_2014
1952	Stars and Stripes Forever	Carlos Alonso	6.3	Película entretenida para pasar el rato	https.//palomitas.com/películas/carlos_alonso/stars_and_stripes_forever_1952
2015	Day Out of Days	Fermín Álvarez	4.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/day_out_of_days_2015
2014	Animals	Paula Lago	5.7	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/animals_2014
2019	The Last Right	Phill Freeman	5.6	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/the_last_right_2019
2017	Haunted	Carlos Alonso	3.9	Una película aburrida	https.//palomitas.com/películas/carlos_alonso/haunted_2017
1979	Lupin III: The Castle of Cagliostro	Phill Freeman	6.8	Película entretenida para pasar el rato	https.//forummovies.org/reviews/phill_freeman/lupin_iii:_the_castle_of_cagliostro_1979
1988	Braddock: Missing in Action III	Paula Lago	4.0	Una película aburrida	https.//cinemanía.com/paula/paula_lago/braddock:_missing_in_action_iii_1988
2013	Backyard Ashes	Oscar Gutiérrez	4.7	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/backyard_ashes_2013
2019	Stray	Phill Freeman	4.9	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/stray_2019
2011	Deck the Halls	Phill Freeman	4.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/deck_the_halls_2011
1993	Daybreak	Phill Freeman	4.2	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/daybreak_1993
2021	The Black Crowes Brothers of a Feather Live at the Chapel	Phill Freeman	7.2	Película entretenida para pasar el rato	https.//forummovies.org/reviews/phill_freeman/the_black_crowes_brothers_of_a_feather_live_at_the_chapel_2021
2015	Bourek	Fermín Álvarez	5.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/bourek_2015
2019	Chain of Death	Phill Freeman	3.6	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/chain_of_death_2019
2006	Herbie Hancock: Possibilities	Oscar Gutiérrez	6.1	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/herbie_hancock:_possibilities_2006
2012	21 Jump Street	Luisa Molina	6.4	Película entretenida para pasar el rato	https.//foro_pelis.es/luisam/luisa_molina/21_jump_street_2012
2007	Jekyll	Luisa Molina	2.8	Una película aburrida	https.//foro_pelis.es/luisam/luisa_molina/jekyll_2007
2005	Las vueltas del citrillo	Claire Johnson	5.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/claire_johnson/las_vueltas_del_citrillo_2005
2011	Catch .44	Phill Freeman	3.8	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/catch_.44_2011
2019	Own the Sky	Phill Freeman	6.4	Película entretenida para pasar el rato	https.//forummovies.org/reviews/phill_freeman/own_the_sky_2019
1939	Beach Picnic	Carlos Alonso	5.7	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/carlos_alonso/beach_picnic_1939
2013	Case of Kyoko, Case of Shuichi	Oscar Gutiérrez	5.6	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/case_of_kyoko,_case_of_shuichi_2013
2006	Bon Cop Bad Cop	Oscar Gutiérrez	5.9	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/bon_cop_bad_cop_2006
2020	23 Walks	Paul Pendergast	5.2	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/23_walks_2020
1985	Out of Africa	Oscar Gutiérrez	6.4	Una buena película para ver con tu pareja	https.//palomitas.com/películas/oscar_gutiérrez/out_of_africa_1985
1969	Support Your Local Sheriff!	Phill Freeman	6.8	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/phill_freeman/support_your_local_sheriff!_1969
2022	As They Made Us	Fermín Álvarez	5.1	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/as_they_made_us_2022
1966	The Brides of Fu Manchu	Fermín Álvarez	4.7	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/the_brides_of_fu_manchu_1966
1979	Assassination on the Tiber	Phill Freeman	5.4	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/assassination_on_the_tiber_1979
1995	Leprechaun 3	Claire Johnson	4.3	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/claire_johnson/leprechaun_3_1995
1966	Who's Afraid of Virginia Woolf?	Fermín Álvarez	7.3	Película entretenida para pasar el rato	https.//forummovies.org/reviews/fermín_álvarez/who's_afraid_of_virginia_woolf?_1966
2009	Lightning Strikes	Phill Freeman	2.9	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/lightning_strikes_2009
2022	Press Play	Fermín Álvarez	5.3	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/press_play_2022
2012	Men in Black 3	Luisa Molina	6.1	Me gustó mucho y disfruté viéndola	https.//foro_pelis.es/luisam/luisa_molina/men_in_black_3_2012
2019	Go Fish	Phill Freeman	6.0	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/go_fish_2019
2012	Dogman	Luisa Molina	3.1	Una película aburrida	https.//foro_pelis.es/luisam/luisa_molina/dogman_2012
1954	Karin Mu00e5nsdotter	Paula Lago	5.3	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/karin_mu00e5nsdotter_1954
2011	Accidentally in Love	Phill Freeman	5.3	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/accidentally_in_love_2011
2019	Nerkonda Paarvai	Phill Freeman	7.0	Película entretenida para pasar el rato	https.//forummovies.org/reviews/phill_freeman/nerkonda_paarvai_2019
1996	Set It Off	Paula Lago	6.2	Una buena película para ver con tu pareja	https.//cinemanía.com/paula/paula_lago/set_it_off_1996
2013	12 Rounds 2: Reloaded	Oscar Gutiérrez	4.6	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/12_rounds_2:_reloaded_2013
2017	Mothers	Carlos Alonso	7.1	Película entretenida para pasar el rato	https.//palomitas.com/películas/carlos_alonso/mothers_2017
2016	A Chinese Odyssey: Part Three	Paula Lago	2.9	Una película aburrida	https.//cinemanía.com/paula/paula_lago/a_chinese_odyssey:_part_three_2016
2016	The Marx Brothers: Hollywood's Kings of Chaos	Paula Lago	6.4	Un buen documental	https.//cinemanía.com/paula/paula_lago/the_marx_brothers:_hollywood's_kings_of_chaos_2016
2018	Hide in the Light	Paula Lago	3.0	Una película aburrida	https.//cinemanía.com/paula/paula_lago/hide_in_the_light_2018
1980	Toxic Zombies	Paul Pendergast	3.2	Una película aburrida	https.//forummovies.org/reviews/paul_pendergast/toxic_zombies_1980
2021	Little Sorcerer	Phill Freeman	3.8	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/little_sorcerer_2021
1951	Strangers on a Train	Phill Freeman	7.2	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/phill_freeman/strangers_on_a_train_1951
2020	The Lost Husband	Paul Pendergast	5.4	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/paul_pendergast/the_lost_husband_2020
2018	Home by Spring	Paula Lago	5.3	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/home_by_spring_2018
2002	Blue Gate Crossing	Luisa Molina	6.7	Una buena película para ver con tu pareja	https.//foro_pelis.es/luisam/luisa_molina/blue_gate_crossing_2002
2020	The Sheriff	Paul Pendergast	4.9	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/the_sheriff_2020
2018	Faith, Love & Chocolate	Paula Lago	4.9	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/faith,_love_&_chocolate_2018
2011	Scream 4	Phill Freeman	5.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/scream_4_2011
1968	The Astro-Zombies	Paula Lago	2.4	Una película aburrida	https.//cinemanía.com/paula/paula_lago/the_astro-zombies_1968
2017	Megan Leavey	Carlos Alonso	6.4	Película entretenida para pasar el rato	https.//palomitas.com/películas/carlos_alonso/megan_leavey_2017
2018	The Prey	Paula Lago	4.8	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/the_prey_2018
1956	I Will Buy You	Paula Lago	6.2	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/i_will_buy_you_1956
2013	Conspirators	Oscar Gutiérrez	4.6	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/conspirators_2013
2021	Mary J Blige's My Life	Phill Freeman	5.9	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/mary_j_blige's_my_life_2021
2020	Primal	Paul Pendergast	1.7	Una película aburrida	https.//forummovies.org/reviews/paul_pendergast/primal_2020
2015	Letter Never Sent	Fermín Álvarez	7.1	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/fermín_álvarez/letter_never_sent_2015
2003	National Security	Phill Freeman	4.9	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/national_security_2003
1979	Elvis	Phill Freeman	6.2	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/elvis_1979
2018	Next Gen	Paula Lago	5.9	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/next_gen_2018
2013	No Land No Food No Life	Oscar Gutiérrez	6.5	Película entretenida para pasar el rato	https.//palomitas.com/películas/oscar_gutiérrez/no_land_no_food_no_life_2013
2015	Go! Princess Pretty Cure the Movie Go! Go!! Gorgeous Triple Feature	Fermín Álvarez	4.9	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/go!_princess_pretty_cure_the_movie_go!_go!!_gorgeous_triple_feature_2015
2021	Mariner of the Mountains	Phill Freeman	6.5	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/phill_freeman/mariner_of_the_mountains_2021
2015	Truth	Fermín Álvarez	6.1	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/truth_2015
2022	Ranveer vs. Wild with Bear Grylls	Fermín Álvarez	6.2	Un buen documental	https.//forummovies.org/reviews/fermín_álvarez/ranveer_vs._wild_with_bear_grylls_2022
1999	King Cobra	Oscar Gutiérrez	2.5	Una película aburrida	https.//palomitas.com/películas/oscar_gutiérrez/king_cobra_1999
1992	L.627	Oscar Gutiérrez	6.5	Gran película, muy recomendable	https.//palomitas.com/películas/oscar_gutiérrez/l.627_1992
2006	ATL	Oscar Gutiérrez	5.4	Una buena película para ver con tu pareja	https.//palomitas.com/películas/oscar_gutiérrez/atl_2006
2020	The Binding	Paul Pendergast	3.0	Una película aburrida	https.//forummovies.org/reviews/paul_pendergast/the_binding_2020
2010	The Bang Bang Club	Paul Pendergast	6.2	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/the_bang_bang_club_2010
2009	The Good Witch's Garden	Phill Freeman	6.4	Película entretenida para pasar el rato	https.//forummovies.org/reviews/phill_freeman/the_good_witch's_garden_2009
2007	881	Luisa Molina	5.8	Me gustó mucho y disfruté viéndola	https.//foro_pelis.es/luisam/luisa_molina/881_2007
1975	The Old Gun	Claire Johnson	6.8	Película entretenida para pasar el rato	https.//forummovies.org/reviews/claire_johnson/the_old_gun_1975
2019	Violeta no coge el ascensor	Phill Freeman	5.0	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/violeta_no_coge_el_ascensor_2019
2017	Outrage Coda	Carlos Alonso	5.7	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/carlos_alonso/outrage_coda_2017
2022	Goliath	Fermín Álvarez	7.4	Gran película, muy recomendable	https.//forummovies.org/reviews/fermín_álvarez/goliath_2022
2016	Your Name.	Paula Lago	7.7	Una buena película para ver con tu pareja	https.//cinemanía.com/paula/paula_lago/your_name._2016
1989	The Phantom of the Opera	Phill Freeman	5.7	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/phill_freeman/the_phantom_of_the_opera_1989
2014	Animals	Paula Lago	5.4	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/animals_2014
2017	Baby Bump(s)	Carlos Alonso	4.4	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/carlos_alonso/baby_bump(s)_2017
1993	Last Action Hero	Phill Freeman	5.8	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/last_action_hero_1993
2021	Blood Born	Phill Freeman	3.7	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/blood_born_2021
2016	oscars in Stardust	Paula Lago	4.4	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/oscars_in_stardust_2016
2017	Haunted	Carlos Alonso	5.5	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/carlos_alonso/haunted_2017
1992	The Muppet Christmas Carol	Oscar Gutiérrez	7.1	Película entretenida para pasar el rato	https.//palomitas.com/películas/oscar_gutiérrez/the_muppet_christmas_carol_1992
2015	We don't like Captain Sausage!	Fermín Álvarez	5.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/we_don't_like_captain_sausage!_2015
2011	I Love Wing Chun	Phill Freeman	3.3	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/i_love_wing_chun_2011
2019	Serenity	Phill Freeman	4.8	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/serenity_2019
2013	Party Central	Oscar Gutiérrez	6.4	Gran película, muy recomendable	https.//palomitas.com/películas/oscar_gutiérrez/party_central_2013
2019	Dogs Don't Wear Pants	Phill Freeman	6.2	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/phill_freeman/dogs_don't_wear_pants_2019
2019	Stray	Phill Freeman	4.2	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/stray_2019
2007	4 Months, 3 Weeks and 2 Days	Luisa Molina	7.3	Película entretenida para pasar el rato	https.//foro_pelis.es/luisam/luisa_molina/4_months,_3_weeks_and_2_days_2007
2016	Murder, She Baked Murder, She Baked: A Peach Cobbler Mystery	Paula Lago	6.3	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/murder,_she_baked_murder,_she_baked:_a_peach_cobbler_mystery_2016
1989	Wait Until Spring, Bandini	Phill Freeman	5.6	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/wait_until_spring,_bandini_1989
1984	The Ewok Adventure	Paula Lago	4.7	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/the_ewok_adventure_1984
1967	Bedazzled	Luisa Molina	6.2	Una buena película para ver con tu pareja	https.//foro_pelis.es/luisam/luisa_molina/bedazzled_1967
2017	The Forest of the Lost Souls	Carlos Alonso	4.7	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/carlos_alonso/the_forest_of_the_lost_souls_2017
1946	Three Wise Fools	Paula Lago	5.9	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/three_wise_fools_1946
2013	The Husband She Met Online	Oscar Gutiérrez	4.2	Una película aburrida	https.//palomitas.com/películas/oscar_gutiérrez/the_husband_she_met_online_2013
1928	Beggars of Life	Paula Lago	6.8	Película entretenida para pasar el rato	https.//cinemanía.com/paula/paula_lago/beggars_of_life_1928
2014	Believe Me	Paula Lago	4.3	Una película aburrida	https.//cinemanía.com/paula/paula_lago/believe_me_2014
1973	Redneck	Fermín Álvarez	4.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/redneck_1973
2021	The Auschwitz Report	Phill Freeman	6.0	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/the_auschwitz_report_2021
2017	The Curse of Buckout Road	Carlos Alonso	3.6	Una película aburrida	https.//palomitas.com/películas/carlos_alonso/the_curse_of_buckout_road_2017
2017	The Little Vampire 3D	Carlos Alonso	4.8	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/carlos_alonso/the_little_vampire_3d_2017
1976	How Is It Going?	Paula Lago	5.4	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/how_is_it_going?_1976
2017	Het Tweede Gelaat	Carlos Alonso	5.7	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/carlos_alonso/het_tweede_gelaat_2017
2017	Royal Opera House Live Cinema Season 2016/17: The Sleeping Beauty	Carlos Alonso	7.8	Una buena película para ver con tu pareja	https.//palomitas.com/películas/carlos_alonso/royal_opera_house_live_cinema_season_2016/17:_the_sleeping_beauty_2017
1988	Earth Girls Are Easy	Paula Lago	4.8	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/earth_girls_are_easy_1988
2004	13 Going on 30	Carlos Alonso	5.7	Una buena película para ver con tu pareja	https.//palomitas.com/películas/carlos_alonso/13_going_on_30_2004
2009	Father of My Children	Phill Freeman	6.2	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/father_of_my_children_2009
2007	Watching the Detectives	Luisa Molina	5.6	Una buena película para ver con tu pareja	https.//foro_pelis.es/luisam/luisa_molina/watching_the_detectives_2007
2017	The Highway Rat	Carlos Alonso	6.0	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/carlos_alonso/the_highway_rat_2017
1997	The Long Way Home	Luisa Molina	7.0	Película entretenida para pasar el rato	https.//foro_pelis.es/luisam/luisa_molina/the_long_way_home_1997
2019	The Whistleblower	Phill Freeman	6.5	Película entretenida para pasar el rato	https.//forummovies.org/reviews/phill_freeman/the_whistleblower_2019
2019	Trading Paint	Phill Freeman	3.9	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/trading_paint_2019
2022	THE PREY: Legend of Karnoctus	Fermín Álvarez	3.1	Una película aburrida	https.//forummovies.org/reviews/fermín_álvarez/the_prey:_legend_of_karnoctus_2022
2006	Pulse	Oscar Gutiérrez	5.9	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/pulse_2006
2019	Serenity	Phill Freeman	7.2	Película entretenida para pasar el rato	https.//forummovies.org/reviews/phill_freeman/serenity_2019
2019	Hatchback	Phill Freeman	3.8	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/hatchback_2019
2018	Fahrenheit 451	Paula Lago	4.4	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/fahrenheit_451_2018
1988	In the Line of Duty III	Paula Lago	5.9	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/in_the_line_of_duty_iii_1988
2018	Reprisal	Paula Lago	3.7	Una película aburrida	https.//cinemanía.com/paula/paula_lago/reprisal_2018
1957	The Brain from Planet Arous	Oscar Gutiérrez	4.6	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/the_brain_from_planet_arous_1957
2007	The Signal	Luisa Molina	5.4	Me gustó mucho y disfruté viéndola	https.//foro_pelis.es/luisam/luisa_molina/the_signal_2007
1971	Without Apparent Motive	Oscar Gutiérrez	5.8	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/without_apparent_motive_1971
